Passport,Destination,Requirement,duration,passport-id
GQ,GB,visa required,0,10678
GQ,US,visa required,0,10679
GQ,UY,visa required,0,10680
GQ,UZ,e-visa,0,10681
GQ,VU,visa required,0,10682
GQ,VA,visa required,0,10683
GQ,VE,visa required,0,10684
GQ,VN,e-visa,90,10685
GQ,YE,visa required,0,10686
GQ,ZM,e-visa,0,10687
GQ,ZW,visa on arrival,90,10688
GQ,AF,visa required,0,10689
GQ,DM,-1,0,10690
GQ,HT,-1,0,10691
GQ,SC,-1,0,10692
ER,AL,e-visa,0,10693
ER,DZ,visa required,0,10694
ER,AD,visa required,0,10695
ER,AO,visa required,0,10696
ER,AG,e-visa,0,10697
ER,AR,visa required,0,10698
ER,AM,visa required,0,10699
ER,AU,e-visa,0,10700
ER,AT,visa required,0,10701
ER,AZ,visa required,0,10702
ER,BS,e-visa,0,10703
ER,BH,e-visa,0,10704
ER,BD,visa on arrival,30,10705
ER,BB,visa required,0,10706
ER,BY,visa required,0,10707
ER,BE,visa required,0,10708
ER,BZ,visa required,0,10709
ER,BJ,-1,0,10710
ER,BT,e-visa,0,10711
ER,BO,visa on arrival,90,10712
ER,BA,visa required,0,10713
ER,BW,e-visa,0,10714
ER,BR,visa required,0,10715
ER,BN,visa required,0,10716
ER,BG,visa required,0,10717
ER,BF,visa on arrival,90,10718
ER,BI,visa on arrival,30,10719
ER,KH,visa on arrival,30,10720
ER,CM,e-visa,0,10721
ER,CA,visa required,0,10722
ER,CV,visa on arrival,0,10723
ER,CF,visa required,0,10724
ER,TD,visa required,0,10725
ER,CL,visa required,0,10726
ER,CN,visa required,0,10727
ER,CO,e-visa,0,10728
ER,KM,visa on arrival,45,10729
ER,CG,visa required,0,10730
ER,CD,e-visa,90,10731
ER,CR,visa required,0,10732
ER,CI,e-visa,90,10733
ER,HR,visa required,0,10734
ER,CU,visa required,0,10735
ER,CY,visa required,0,10736
ER,CZ,visa required,0,10737
ER,DK,visa required,0,10738
ER,DJ,e-visa,90,10739
ER,DO,visa required,0,10740
ER,EC,e-visa,0,10741
ER,EG,visa required,0,10742
ER,SV,e-visa,0,10743
ER,GQ,e-visa,0,10744
ER,ER,-1,0,10745
ER,EE,visa required,0,10746
ER,SZ,visa required,0,10747
ER,ET,e-visa,90,10748
ER,FJ,visa required,0,10749
ER,FI,visa required,0,10750
ER,FR,visa required,0,10751
ER,GA,e-visa,90,10752
ER,GM,-1,0,10753
ER,GE,e-visa,0,10754
ER,DE,visa required,0,10755
ER,GH,visa on arrival,30,10756
ER,GR,visa required,0,10757
ER,GD,visa required,0,10758
ER,GT,visa required,0,10759
ER,GN,e-visa,90,10760
ER,GW,visa on arrival,90,10761
ER,GY,visa required,0,10762
ER,HN,visa required,0,10763
ER,HK,e-visa,0,10764
ER,HU,visa required,0,10765
ER,IS,visa required,0,10766
ER,IN,e-visa,30,10767
ER,ID,e-visa,0,10768
ER,IR,e-visa,30,10769
ER,IQ,visa required,0,10770
ER,IE,visa required,0,10771
ER,IL,visa required,0,10772
ER,IT,visa required,0,10773
ER,JM,visa required,0,10774
ER,JP,visa required,0,10775
ER,JO,e-visa,0,10776
ER,KZ,e-visa,0,10777
ER,KE,e-visa,90,10778
ER,KI,visa required,0,10779
ER,XK,visa required,0,10780
ER,KW,visa required,0,10781
ER,KG,e-visa,0,10782
ER,LA,visa on arrival,30,10783
ER,LV,visa required,0,10784
ER,LB,visa required,0,10785
ER,LS,e-visa,14,10786
ER,LR,visa required,0,10787
ER,LY,visa required,0,10788
ER,LI,visa required,0,10789
ER,LT,visa required,0,10790
ER,LU,visa required,0,10791
ER,MO,visa on arrival,30,10792
ER,MG,visa on arrival,90,10793
ER,MW,e-visa,90,10794
ER,MY,e-visa,14,10795
ER,MV,visa on arrival,30,10796
ER,ML,visa required,0,10797
ER,MT,visa required,0,10798
ER,MH,visa required,0,10799
ER,MR,visa on arrival,0,10800
ER,MU,visa on arrival,60,10801
ER,MX,visa required,0,10802
ER,MD,e-visa,0,10803
ER,MC,visa required,0,10804
ER,MN,e-visa,0,10805
ER,ME,visa required,0,10806
ER,MA,visa required,0,10807
ER,MZ,e-visa,0,10808
ER,MM,e-visa,0,10809
ER,,visa on arrival,90,10810
ER,NR,visa required,0,10811
ER,NP,visa on arrival,150,10812
ER,NL,visa required,0,10813
ER,NZ,visa required,0,10814
ER,NI,visa required,0,10815
ER,NE,visa required,0,10816
ER,NG,visa on arrival,0,10817
ER,KP,visa required,0,10818
ER,MK,visa required,0,10819
ER,NO,visa required,0,10820
ER,OM,e-visa,0,10821
ER,PK,e-visa,0,10822
ER,PW,visa on arrival,30,10823
ER,PS,visa required,0,10824
ER,PA,visa required,0,10825
ER,PG,visa required,0,10826
ER,PY,visa required,0,10827
ER,PE,visa required,0,10828
ER,PH,-1,0,10829
ER,PL,visa required,0,10830
ER,PT,visa required,0,10831
ER,QA,visa required,0,10832
ER,RO,visa required,0,10833
ER,RU,visa required,0,10834
ER,RW,-1,0,10835
ER,KN,e-visa,0,10836
ER,LC,visa required,0,10837
ER,WS,visa on arrival,90,10838
ER,SM,visa required,0,10839
ER,ST,e-visa,0,10840
ER,SA,visa required,0,10841
ER,SN,visa required,0,10842
ER,RS,visa required,0,10843
ER,SL,e-visa,0,10844
ER,SG,-1,0,10845
ER,SK,visa required,0,10846
ER,SI,visa required,0,10847
ER,SB,visa required,0,10848
ER,SO,visa on arrival,30,10849
ER,ZA,visa required,0,10850
ER,KR,e-visa,0,10851
ER,SS,e-visa,0,10852
ER,ES,visa required,0,10853
ER,LK,e-visa,30,10854
ER,VC,-1,0,10855
ER,SD,visa required,0,10856
ER,SR,e-visa,90,10857
ER,SE,visa required,0,10858
ER,CH,visa required,0,10859
ER,SY,visa required,0,10860
ER,TW,visa required,0,10861
ER,TJ,e-visa,0,10862
ER,TZ,e-visa,0,10863
ER,TH,visa required,0,10864
ER,TL,visa on arrival,30,10865
ER,TG,visa on arrival,15,10866
ER,TO,visa required,0,10867
ER,TT,visa required,0,10868
ER,TN,visa required,0,10869
ER,TM,visa required,0,10870
ER,TV,visa on arrival,30,10871
ER,TR,visa required,0,10872
ER,UG,-1,0,10873
ER,UA,visa required,0,10874
ER,AE,visa required,0,10875
ER,GB,visa required,0,10876
ER,US,visa required,0,10877
ER,UY,visa required,0,10878
ER,UZ,e-visa,0,10879
ER,VU,visa required,0,10880
ER,VA,visa required,0,10881
ER,VE,visa required,0,10882
ER,VN,e-visa,90,10883
ER,YE,visa required,0,10884
ER,ZM,visa on arrival,90,10885
ER,ZW,e-visa,0,10886
ER,AF,visa required,0,10887
ER,DM,-1,0,10888
ER,HT,-1,0,10889
ER,SC,-1,0,10890
EE,AL,-1,0,10891
EE,DZ,visa required,0,10892
EE,AD,visa free,0,10893
EE,AO,-1,0,10894
EE,AG,-1,0,10895
EE,AR,-1,0,10896
EE,AM,-1,0,10897
EE,AU,e-visa,90,10898
EE,AT,visa free,0,10899
EE,AZ,e-visa,30,10900
EE,BS,-1,0,10901
EE,BH,visa on arrival,30,10902
EE,BD,visa on arrival,30,10903
EE,BB,-1,0,10904
EE,BY,-1,0,10905
EE,BE,visa free,0,10906
EE,BZ,visa free,0,10907
EE,BJ,e-visa,0,10908
EE,BT,e-visa,0,10909
EE,BO,-1,0,10910
EE,BA,-1,0,10911
EE,BW,-1,0,10912
EE,BR,-1,0,10913
EE,BN,-1,0,10914
EE,BG,visa free,0,10915
EE,BF,visa on arrival,90,10916
EE,BI,visa on arrival,30,10917
EE,KH,visa on arrival,30,10918
EE,CM,e-visa,0,10919
EE,CA,e-visa,180,10920
EE,CV,-1,0,10921
EE,CF,visa required,0,10922
EE,TD,visa required,0,10923
EE,CL,-1,0,10924
EE,CN,visa required,0,10925
EE,CO,-1,0,10926
EE,KM,visa on arrival,45,10927
EE,CG,visa required,0,10928
EE,CD,e-visa,90,10929
EE,CR,-1,0,10930
EE,CI,e-visa,90,10931
EE,HR,visa free,0,10932
EE,CU,visa required,30,10933
EE,CY,visa free,0,10934
EE,CZ,visa free,0,10935
EE,DK,visa free,0,10936
EE,DJ,e-visa,90,10937
EE,DO,visa free,0,10938
EE,EC,-1,0,10939
EE,EG,visa on arrival,30,10940
EE,SV,-1,0,10941
EE,GQ,e-visa,0,10942
EE,ER,visa required,0,10943
EE,EE,-1,0,10944
EE,SZ,-1,0,10945
EE,ET,visa on arrival,90,10946
EE,FJ,-1,0,10947
EE,FI,visa free,0,10948
EE,FR,visa free,0,10949
EE,GA,-1,0,10950
EE,GM,-1,0,10951
EE,GE,-1,0,10952
EE,DE,visa free,0,10953
EE,GH,visa required,0,10954
EE,GR,visa free,0,10955
EE,GD,-1,0,10956
EE,GT,-1,0,10957
EE,GN,e-visa,90,10958
EE,GW,visa on arrival,90,10959
EE,GY,visa required,0,10960
EE,HN,-1,0,10961
EE,HK,-1,0,10962
EE,HU,visa free,0,10963
EE,IS,visa free,0,10964
EE,IN,e-visa,30,10965
EE,ID,visa on arrival,30,10966
EE,IR,e-visa,30,10967
EE,IQ,visa on arrival,60,10968
EE,IE,visa free,0,10969
EE,IL,-1,0,10970
EE,IT,visa free,0,10971
EE,JM,-1,0,10972
EE,JP,-1,0,10973
EE,JO,visa on arrival,0,10974
EE,KZ,-1,0,10975
EE,KE,e-visa,90,10976
EE,KI,-1,0,10977
EE,XK,-1,0,10978
EE,KW,visa on arrival,90,10979
EE,KG,-1,0,10980
EE,LA,visa on arrival,30,10981
EE,LV,visa free,0,10982
EE,LB,visa on arrival,30,10983
EE,LS,e-visa,14,10984
EE,LR,visa required,0,10985
EE,LY,visa required,0,10986
EE,LI,visa free,0,10987
EE,LT,visa free,0,10988
EE,LU,visa free,0,10989
EE,MO,-1,0,10990
EE,MG,visa on arrival,90,10991
EE,MW,visa on arrival,30,10992
EE,MY,-1,0,10993
EE,MV,visa on arrival,30,10994
EE,ML,visa required,0,10995
EE,MT,visa free,0,10996
EE,MH,-1,0,10997
EE,MR,visa on arrival,0,10998
EE,MU,-1,0,10999
EE,MX,-1,0,11000
EE,MD,-1,0,11001
EE,MC,visa free,0,11002
EE,MN,-1,0,11003
EE,ME,-1,0,11004
EE,MA,-1,0,11005
EE,MZ,visa on arrival,30,11006
EE,MM,e-visa,0,11007
EE,,visa on arrival,90,11008
EE,NR,visa required,0,11009
EE,NP,visa on arrival,150,11010
EE,NL,visa free,0,11011
EE,NZ,e-visa,90,11012
EE,NI,-1,0,11013
EE,NE,visa required,0,11014
EE,NG,e-visa,0,11015
EE,KP,visa required,0,11016
EE,MK,-1,0,11017
EE,NO,visa free,0,11018
EE,OM,visa on arrival,30,11019
EE,PK,e-visa,0,11020
EE,PW,-1,0,11021
EE,PS,visa free,0,11022
EE,PA,-1,0,11023
EE,PG,e-visa,60,11024
EE,PY,-1,0,11025
EE,PE,-1,0,11026
EE,PH,-1,0,11027
EE,PL,visa free,0,11028
EE,PT,visa free,0,11029
EE,QA,visa on arrival,90,11030
EE,RO,visa free,0,11031
EE,RU,e-visa,15,11032
EE,RW,visa on arrival,30,11033
EE,KN,-1,0,11034
EE,LC,-1,0,11035
EE,WS,-1,0,11036
EE,SM,visa free,0,11037
EE,ST,visa free,0,11038
EE,SA,visa on arrival,90,11039
EE,SN,-1,0,11040
EE,RS,-1,0,11041
EE,SL,visa on arrival,30,11042
EE,SG,-1,0,11043
EE,SK,visa free,0,11044
EE,SI,visa free,0,11045
EE,SB,-1,0,11046
EE,SO,visa on arrival,30,11047
EE,ZA,visa required,0,11048
EE,KR,-1,0,11049
EE,SS,e-visa,0,11050
EE,ES,visa free,0,11051
EE,LK,e-visa,30,11052
EE,VC,-1,0,11053
EE,SD,visa required,0,11054
EE,SR,visa required,90,11055
EE,SE,visa free,0,11056
EE,CH,visa free,0,11057
EE,SY,visa required,0,11058
EE,TW,-1,0,11059
EE,TJ,-1,0,11060
EE,TZ,visa on arrival,0,11061
EE,TH,-1,0,11062
EE,TL,-1,0,11063
EE,TG,visa on arrival,15,11064
EE,TO,-1,0,11065
EE,TT,-1,0,11066
EE,TN,-1,0,11067
EE,TM,visa required,0,11068
EE,TV,-1,0,11069
EE,TR,-1,0,11070
EE,UG,e-visa,0,11071
EE,UA,-1,0,11072
EE,AE,-1,0,11073
EE,GB,-1,0,11074
EE,US,e-visa,90,11075
EE,UY,-1,0,11076
EE,UZ,-1,0,11077
EE,VU,-1,0,11078
EE,VA,visa free,0,11079
EE,VE,-1,0,11080
EE,VN,e-visa,90,11081
EE,YE,visa required,0,11082
EE,ZM,-1,0,11083
EE,ZW,visa on arrival,90,11084
EE,AF,visa required,0,11085
EE,DM,-1,0,11086
EE,HT,-1,0,11087
EE,SC,-1,0,11088
SZ,AL,e-visa,0,11089
SZ,DZ,visa required,0,11090
SZ,AD,visa required,0,11091
SZ,AO,-1,0,11092
SZ,AG,-1,0,11093
SZ,AR,visa required,0,11094
SZ,AM,visa required,0,11095
SZ,AU,e-visa,0,11096
SZ,AT,visa required,0,11097
SZ,AZ,visa required,0,11098
SZ,BS,-1,0,11099
SZ,BH,e-visa,0,11100
SZ,BD,visa on arrival,30,11101
SZ,BB,-1,0,11102
SZ,BY,visa required,0,11103
SZ,BE,visa required,0,11104
SZ,BZ,visa free,0,11105
SZ,BJ,-1,0,11106
SZ,BT,e-visa,0,11107
SZ,BO,visa on arrival,90,11108
SZ,BA,visa required,0,11109
SZ,BW,-1,0,11110
SZ,BR,visa required,0,11111
SZ,BN,visa required,0,11112
SZ,BG,visa required,0,11113
SZ,BF,e-visa,0,11114
SZ,BI,visa on arrival,30,11115
SZ,KH,visa on arrival,30,11116
SZ,CM,e-visa,0,11117
SZ,CA,visa required,0,11118
SZ,CV,visa on arrival,0,11119
SZ,CF,visa required,0,11120
SZ,TD,visa required,0,11121
SZ,CL,visa required,0,11122
SZ,CN,visa required,0,11123
SZ,CO,e-visa,0,11124
SZ,KM,visa on arrival,45,11125
SZ,CG,visa required,0,11126
SZ,CD,e-visa,90,11127
SZ,CR,visa required,0,11128
SZ,CI,e-visa,90,11129
SZ,HR,visa required,0,11130
SZ,CU,visa required,30,11131
SZ,CY,visa required,0,11132
SZ,CZ,visa required,0,11133
SZ,DK,visa required,0,11134
SZ,DJ,e-visa,90,11135
SZ,DO,visa required,0,11136
SZ,EC,-1,0,11137
SZ,EG,visa required,0,11138
SZ,SV,e-visa,0,11139
SZ,GQ,e-visa,0,11140
SZ,ER,visa required,0,11141
SZ,EE,visa required,0,11142
SZ,SZ,-1,0,11143
SZ,ET,visa on arrival,90,11144
SZ,FJ,-1,0,11145
SZ,FI,visa required,0,11146
SZ,FR,visa required,0,11147
SZ,GA,e-visa,90,11148
SZ,GM,-1,0,11149
SZ,GE,e-visa,0,11150
SZ,DE,visa required,0,11151
SZ,GH,-1,0,11152
SZ,GR,visa required,0,11153
SZ,GD,-1,0,11154
SZ,GT,visa required,0,11155
SZ,GN,e-visa,90,11156
SZ,GW,visa on arrival,90,11157
SZ,GY,-1,0,11158
SZ,HN,visa required,0,11159
SZ,HK,-1,0,11160
SZ,HU,visa required,0,11161
SZ,IS,visa required,0,11162
SZ,IN,e-visa,30,11163
SZ,ID,e-visa,0,11164
SZ,IR,e-visa,30,11165
SZ,IQ,visa required,0,11166
SZ,IE,-1,0,11167
SZ,IL,-1,0,11168
SZ,IT,visa required,0,11169
SZ,JM,visa free,0,11170
SZ,JP,visa required,0,11171
SZ,JO,visa on arrival,0,11172
SZ,KZ,e-visa,0,11173
SZ,KE,e-visa,90,11174
SZ,KI,-1,0,11175
SZ,XK,-1,0,11176
SZ,KW,visa required,0,11177
SZ,KG,e-visa,0,11178
SZ,LA,visa required,0,11179
SZ,LV,visa required,0,11180
SZ,LB,visa required,0,11181
SZ,LS,visa free,0,11182
SZ,LR,visa required,0,11183
SZ,LY,visa required,0,11184
SZ,LI,visa required,0,11185
SZ,LT,visa required,0,11186
SZ,LU,visa required,0,11187
SZ,MO,visa on arrival,30,11188
SZ,MG,visa on arrival,90,11189
SZ,MW,-1,0,11190
SZ,MY,-1,0,11191
SZ,MV,visa on arrival,30,11192
SZ,ML,visa required,0,11193
SZ,MT,visa required,0,11194
SZ,MH,visa required,0,11195
SZ,MR,visa on arrival,0,11196
SZ,MU,-1,0,11197
SZ,MX,visa required,0,11198
SZ,MD,e-visa,0,11199
SZ,MC,visa required,0,11200
SZ,MN,e-visa,0,11201
SZ,ME,visa required,0,11202
SZ,MA,visa required,0,11203
SZ,MZ,visa free,0,11204
SZ,MM,visa required,0,11205
SZ,,-1,0,11206
SZ,NR,visa required,0,11207
SZ,NP,visa required,0,11208
SZ,NL,visa required,0,11209
SZ,NZ,visa required,0,11210
SZ,NI,visa on arrival,30,11211
SZ,NE,visa required,0,11212
SZ,NG,visa on arrival,0,11213
SZ,KP,visa required,0,11214
SZ,MK,visa required,0,11215
SZ,NO,visa required,0,11216
SZ,OM,e-visa,0,11217
SZ,PK,e-visa,0,11218
SZ,PW,visa on arrival,30,11219
SZ,PS,visa free,0,11220
SZ,PA,visa required,0,11221
SZ,PG,visa required,0,11222
SZ,PY,visa required,0,11223
SZ,PE,visa required,0,11224
SZ,PH,-1,0,11225
SZ,PL,visa required,0,11226
SZ,PT,visa required,0,11227
SZ,QA,visa required,0,11228
SZ,RO,visa required,0,11229
SZ,RU,visa required,0,11230
SZ,RW,-1,0,11231
SZ,KN,-1,0,11232
SZ,LC,-1,0,11233
SZ,WS,visa on arrival,90,11234
SZ,SM,visa required,0,11235
SZ,ST,e-visa,0,11236
SZ,SA,visa required,0,11237
SZ,SN,visa on arrival,30,11238
SZ,RS,visa required,0,11239
SZ,SL,visa on arrival,30,11240
SZ,SG,-1,0,11241
SZ,SK,visa required,0,11242
SZ,SI,visa required,0,11243
SZ,SB,visa required,0,11244
SZ,SO,visa required,0,11245
SZ,ZA,-1,0,11246
SZ,KR,e-visa,30,11247
SZ,SS,e-visa,0,11248
SZ,ES,visa required,0,11249
SZ,LK,e-visa,30,11250
SZ,VC,-1,0,11251
SZ,SD,visa required,0,11252
SZ,SR,visa required,90,11253
SZ,SE,visa required,0,11254
SZ,CH,visa required,0,11255
SZ,SY,visa required,0,11256
SZ,TW,-1,0,11257
SZ,TJ,e-visa,0,11258
SZ,TZ,-1,0,11259
SZ,TH,visa required,0,11260
SZ,TL,visa on arrival,30,11261
SZ,TG,visa on arrival,15,11262
SZ,TO,visa required,0,11263
SZ,TT,visa free,0,11264
SZ,TN,visa required,0,11265
SZ,TM,visa required,0,11266
SZ,TV,visa on arrival,30,11267
SZ,TR,visa required,0,11268
SZ,UG,-1,0,11269
SZ,UA,visa required,0,11270
SZ,AE,visa required,0,11271
SZ,GB,visa required,0,11272
SZ,US,visa required,0,11273
SZ,UY,visa required,0,11274
SZ,UZ,e-visa,0,11275
SZ,VU,-1,0,11276
SZ,VA,visa required,0,11277
SZ,VE,visa required,0,11278
SZ,VN,e-visa,90,11279
SZ,YE,visa required,0,11280
SZ,ZM,-1,0,11281
SZ,ZW,-1,0,11282
SZ,AF,visa required,0,11283
SZ,DM,-1,0,11284
SZ,HT,-1,0,11285
SZ,SC,-1,0,11286
ET,AL,e-visa,0,11287
ET,DZ,visa required,0,11288
ET,AD,visa required,0,11289
ET,AO,visa required,0,11290
ET,AG,e-visa,0,11291
ET,AR,visa required,0,11292
ET,AM,visa required,0,11293
ET,AU,e-visa,0,11294
ET,AT,visa required,0,11295
ET,AZ,visa required,0,11296
ET,BS,e-visa,0,11297
ET,BH,e-visa,0,11298
ET,BD,visa on arrival,30,11299
ET,BB,-1,0,11300
ET,BY,visa required,0,11301
ET,BE,visa required,0,11302
ET,BZ,visa required,0,11303
ET,BJ,-1,0,11304
ET,BT,e-visa,0,11305
ET,BO,visa on arrival,90,11306
ET,BA,visa required,0,11307
ET,BW,e-visa,0,11308
ET,BR,visa required,0,11309
ET,BN,visa required,0,11310
ET,BG,visa required,0,11311
ET,BF,e-visa,0,11312
ET,BI,visa on arrival,30,11313
ET,KH,visa on arrival,30,11314
ET,CM,e-visa,0,11315
ET,CA,visa required,0,11316
ET,CV,visa on arrival,0,11317
ET,CF,visa required,0,11318
ET,TD,visa required,0,11319
ET,CL,visa required,0,11320
ET,CN,visa required,0,11321
ET,CO,e-visa,0,11322
ET,KM,visa on arrival,45,11323
ET,CG,visa required,0,11324
ET,CD,e-visa,90,11325
ET,CR,visa required,0,11326
ET,CI,e-visa,90,11327
ET,HR,visa required,0,11328
ET,CU,visa required,0,11329
ET,CY,visa required,0,11330
ET,CZ,visa required,0,11331
ET,DK,visa required,0,11332
ET,DJ,e-visa,90,11333
ET,DO,visa required,0,11334
ET,EC,e-visa,0,11335
ET,EG,visa required,0,11336
ET,SV,e-visa,0,11337
ET,GQ,e-visa,0,11338
ET,ER,visa on arrival,30,11339
ET,EE,visa required,0,11340
ET,SZ,visa required,0,11341
ET,ET,-1,0,11342
ET,FJ,visa required,0,11343
ET,FI,visa required,0,11344
ET,FR,visa required,0,11345
ET,GA,e-visa,90,11346
ET,GM,-1,0,11347
ET,GE,e-visa,0,11348
ET,DE,visa required,0,11349
ET,GH,visa on arrival,30,11350
ET,GR,visa required,0,11351
ET,GD,visa required,0,11352
ET,GT,visa required,0,11353
ET,GN,e-visa,90,11354
ET,GW,visa on arrival,90,11355
ET,GY,visa required,0,11356
ET,HN,visa required,0,11357
ET,HK,e-visa,0,11358
ET,HU,visa required,0,11359
ET,IS,visa required,0,11360
ET,IN,visa required,0,11361
ET,ID,e-visa,0,11362
ET,IR,e-visa,30,11363
ET,IQ,visa required,0,11364
ET,IE,visa required,0,11365
ET,IL,visa required,0,11366
ET,IT,visa required,0,11367
ET,JM,visa required,0,11368
ET,JP,visa required,0,11369
ET,JO,e-visa,0,11370
ET,KZ,e-visa,0,11371
ET,KE,e-visa,90,11372
ET,KI,visa required,0,11373
ET,XK,visa required,0,11374
ET,KW,visa required,0,11375
ET,KG,e-visa,0,11376
ET,LA,visa on arrival,30,11377
ET,LV,visa required,0,11378
ET,LB,visa required,0,11379
ET,LS,e-visa,14,11380
ET,LR,visa required,0,11381
ET,LY,visa required,0,11382
ET,LI,visa required,0,11383
ET,LT,visa required,0,11384
ET,LU,visa required,0,11385
ET,MO,visa on arrival,30,11386
ET,MG,visa on arrival,90,11387
ET,MW,e-visa,90,11388
ET,MY,e-visa,14,11389
ET,MV,visa on arrival,30,11390
ET,ML,visa required,0,11391
ET,MT,visa required,0,11392
ET,MH,visa required,0,11393
ET,MR,visa on arrival,0,11394
ET,MU,visa on arrival,60,11395
ET,MX,visa required,0,11396
ET,MD,e-visa,0,11397
ET,MC,visa required,0,11398
ET,MN,e-visa,0,11399
ET,ME,visa required,0,11400
ET,MA,visa required,0,11401
ET,MZ,visa on arrival,30,11402
ET,MM,visa required,0,11403
ET,,visa required,0,11404
ET,NR,visa required,0,11405
ET,NP,visa required,0,11406
ET,NL,visa required,0,11407
ET,NZ,visa required,0,11408
ET,NI,visa on arrival,30,11409
ET,NE,visa required,0,11410
ET,NG,visa on arrival,0,11411
ET,KP,visa required,0,11412
ET,MK,visa required,0,11413
ET,NO,visa required,0,11414
ET,OM,e-visa,0,11415
ET,PK,e-visa,0,11416
ET,PW,visa on arrival,30,11417
ET,PS,visa required,0,11418
ET,PA,visa required,0,11419
ET,PG,visa required,0,11420
ET,PY,visa required,0,11421
ET,PE,visa required,0,11422
ET,PH,-1,0,11423
ET,PL,visa required,0,11424
ET,PT,visa required,0,11425
ET,QA,visa required,0,11426
ET,RO,visa required,0,11427
ET,RU,visa required,0,11428
ET,RW,-1,0,11429
ET,KN,e-visa,0,11430
ET,LC,visa on arrival,42,11431
ET,WS,visa on arrival,90,11432
ET,SM,visa required,0,11433
ET,ST,e-visa,0,11434
ET,SA,visa required,0,11435
ET,SN,visa on arrival,30,11436
ET,RS,visa required,0,11437
ET,SL,e-visa,0,11438
ET,SG,-1,0,11439
ET,SK,visa required,0,11440
ET,SI,visa required,0,11441
ET,SB,visa required,0,11442
ET,SO,visa on arrival,30,11443
ET,ZA,e-visa,0,11444
ET,KR,e-visa,0,11445
ET,SS,e-visa,0,11446
ET,ES,visa required,0,11447
ET,LK,e-visa,30,11448
ET,VC,-1,0,11449
ET,SD,visa required,0,11450
ET,SR,visa required,90,11451
ET,SE,visa required,0,11452
ET,CH,visa required,0,11453
ET,SY,visa required,0,11454
ET,TW,visa required,0,11455
ET,TJ,e-visa,0,11456
ET,TZ,e-visa,0,11457
ET,TH,visa on arrival,30,11458
ET,TL,visa on arrival,30,11459
ET,TG,visa on arrival,15,11460
ET,TO,visa required,0,11461
ET,TT,visa required,0,11462
ET,TN,visa required,0,11463
ET,TM,visa required,0,11464
ET,TV,visa on arrival,30,11465
ET,TR,visa required,0,11466
ET,UG,e-visa,0,11467
ET,UA,visa required,0,11468
ET,AE,visa required,0,11469
ET,GB,visa required,0,11470
ET,US,visa required,0,11471
ET,UY,visa required,0,11472
ET,UZ,e-visa,0,11473
ET,VU,visa required,0,11474
ET,VA,visa required,0,11475
ET,VE,visa required,0,11476
ET,VN,e-visa,90,11477
ET,YE,visa required,0,11478
ET,ZM,e-visa,0,11479
ET,ZW,visa on arrival,90,11480
ET,AF,visa required,0,11481
ET,DM,-1,0,11482
ET,HT,-1,0,11483
ET,SC,-1,0,11484
FJ,AL,e-visa,0,11485
FJ,DZ,visa required,0,11486
FJ,AD,visa required,0,11487
FJ,AO,-1,0,11488
FJ,AG,-1,0,11489
FJ,AR,-1,0,11490
FJ,AM,e-visa,120,11491
FJ,AU,e-visa,0,11492
FJ,AT,visa required,0,11493
FJ,AZ,visa required,0,11494
FJ,BS,-1,0,11495
FJ,BH,e-visa,0,11496
FJ,BD,-1,0,11497
FJ,BB,-1,0,11498
FJ,BY,visa required,0,11499
FJ,BE,visa required,0,11500
FJ,BZ,visa free,0,11501
FJ,BJ,e-visa,0,11502
FJ,BT,e-visa,0,11503
FJ,BO,visa on arrival,90,11504
FJ,BA,visa required,0,11505
FJ,BW,e-visa,0,11506
FJ,BR,-1,0,11507
FJ,BN,visa required,0,11508
FJ,BG,visa required,0,11509
FJ,BF,e-visa,0,11510
FJ,BI,visa on arrival,30,11511
FJ,KH,visa on arrival,30,11512
FJ,CM,e-visa,0,11513
FJ,CA,visa required,0,11514
FJ,CV,visa on arrival,0,11515
FJ,CF,visa required,0,11516
FJ,TD,visa required,0,11517
FJ,CL,-1,0,11518
FJ,CN,-1,0,11519
FJ,CO,-1,0,11520
FJ,KM,visa on arrival,45,11521
FJ,CG,visa required,0,11522
FJ,CD,e-visa,90,11523
FJ,CR,-1,0,11524
FJ,CI,e-visa,90,11525
FJ,HR,visa required,0,11526
FJ,CU,visa required,30,11527
FJ,CY,visa required,0,11528
FJ,CZ,visa required,0,11529
FJ,DK,visa required,0,11530
FJ,DJ,e-visa,90,11531
FJ,DO,visa free,0,11532
FJ,EC,-1,0,11533
FJ,EG,visa on arrival,30,11534
FJ,SV,-1,0,11535
FJ,GQ,e-visa,0,11536
FJ,ER,visa required,0,11537
FJ,EE,visa required,0,11538
FJ,SZ,visa required,0,11539
FJ,ET,e-visa,90,11540
FJ,FJ,-1,0,11541
FJ,FI,visa required,0,11542
FJ,FR,visa required,0,11543
FJ,GA,e-visa,90,11544
FJ,GM,-1,0,11545
FJ,GE,e-visa,0,11546
FJ,DE,visa required,0,11547
FJ,GH,visa required,0,11548
FJ,GR,visa required,0,11549
FJ,GD,visa required,0,11550
FJ,GT,-1,0,11551
FJ,GN,e-visa,90,11552
FJ,GW,visa on arrival,90,11553
FJ,GY,visa required,0,11554
FJ,HN,visa required,0,11555
FJ,HK,-1,0,11556
FJ,HU,visa required,0,11557
FJ,IS,visa required,0,11558
FJ,IN,e-visa,30,11559
FJ,ID,e-visa,0,11560
